"","id","host_id","host_name","latitude","longitude","n_price","n_ln_price","n_bathrooms","n_distance_from_center_km","n_host_since_days","n_minimum_nights","n_maximum_nights","n_bedrooms","n_beds","n_accommodates","n_host_listings_count","n_host_listings_count_entire_homes","n_reviews","n_review_scores_rating","p_host_response_rate","p_host_acceptance_rate","f_bathrooms","f_property_type","f_neighbourhood_group_cleansed","d_host_is_superhost","d_host_has_profile_pic","d_host_identity_verified","d_instant_bookable","d_has_availability","d_wifi","d_long_term_stays_allowed","d_essentials","d_kitchen","d_washer","d_air_conditioning","d_tv","d_shampoo","d_elevator","d_cooking_basics","d_refrigerator","d_dedicated_workspace","d_microwave","d_breakfast","d_children_friendly","d_closet","d_garden","d_balcony","d_gym","d_free_parking","d_smoking_allowed","d_private_entrance","d_pool","d_lockbox","d_indoor_fireplace","d_pets_allowed","d_luggage_dropoff_allowed","d_smart_lock","flg_n_bathrooms","flg_n_bedrooms","flg_n_beds","n_ln_beds","flg_n_ln_beds","flg_n_review_scores_rating","flg_p_host_response_rate","flg_p_host_acceptance_rate","flg_n_host_since_days","f_reviews","f_host_listings_count","f_host_listings_count_entire_homes","f_minimum_nights","f_host_since_years"
"3197",25900194,194635069,"Valentina",41.38508,2.15713,56,4.02535169073515,1.5,2,1276,180,999,2,2,4,10,10,0,4.66,0.9,1,1,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,1,0,0,0,"0","2","2","4","3"
"3198",25902377,194635069,"Valentina",41.38508,2.15713,56,4.02535169073515,1,2,1276,180,999,2,2,3,10,10,1,5,0.9,1,1,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","4","3"
"3199",25905898,193874212,"Borges",41.37474,2.14726,138,4.92725368515721,1,3,1280,3,330,0,1,2,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0","4","3","2","3"
"3200",25907045,194635069,"Valentina",41.38508,2.15713,56,4.02535169073515,2,2,1276,180,999,3,3,3,10,10,0,4.66,0.9,1,2,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","2","2","4","3"
"3201",25924845,193874212,"Borges",41.37477,2.14013,47,3.85014760171006,1,3,1280,2,330,1,2,3,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,"0","4","3","2","3"
"3202",25925493,193874212,"Borges",41.37224,2.13092,204,5.31811999384422,1,4,1280,3,300,2,3,5,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","4","3","2","3"
"3203",25926753,193874212,"Borges",41.37612,2.16459,125,4.8283137373023,1,2,1280,3,330,2,1,5,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","4","3","2","3"
"3204",25927223,174751009,"Albert",41.40542,2.17132,87,4.46590811865458,1,3,1384,1,1125,2,3,6,20,20,67,4.67,1,1,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,"2","3","3","1","3"
"3205",25927824,174751009,"Albert",41.40542,2.17132,87,4.46590811865458,1,3,1384,1,1125,2,2,5,20,20,61,4.66,1,1,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"2","3","3","1","3"
"3206",25928680,174751009,"Albert",41.40542,2.17132,104,4.64439089914137,1,3,1384,1,1125,2,3,6,20,20,76,4.68,1,1,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,"2","3","3","1","3"
"3207",25928729,1683936,"Ghat",41.37313,2.14315,55,4.00733318523247,1,3,3597,180,1125,2,3,3,9,9,1,4,1,1,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","4","4"
"3208",25928900,194892040,"Ascensión",41.40655,2.19876,67,4.20469261939097,1,4,1275,32,1125,2,2,4,2,2,5,4.8,0.9,0.83,1,"Entire home / Apartment","Sant Martí",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","4","3"
"3209",25929448,193874212,"Borges",41.373,2.13041,56,4.02535169073515,1,4,1280,3,330,2,3,5,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","4","3","2","3"
"3210",25938215,567180,"Sandra",41.40655,2.17456,55,4.00733318523247,2,3,3866,32,1125,3,5,6,16,16,8,4.75,0.89,0.75,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.6094379124341,0,0,0,0,0,"1","3","3","4","4"
"3211",25959485,4459553,"Eva&Jack",41.39919,2.1788,72,4.27666611901606,2,2,3273,2,28,3,6,4,178,178,51,4.28,0.98,0.76,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.79175946922805,0,0,0,0,0,"2","4","4","2","4"
"3212",25959493,193874212,"Borges",41.37644,2.1457,52,3.95124371858143,1,3,1280,3,330,1,1,3,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","4","3","2","3"
"3213",25959890,96016691,"Maria",41.40438,2.13665,61,4.11087386417331,2,4,1904,32,1125,3,3,4,1,1,0,4.66,0.99,0.96,2,"Entire home / Apartment","Sarrià-Sant Gervasi",0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,1,1,0,"0","1","1","4","4"
"3214",25959977,193874212,"Borges",41.37456,2.14523,66,4.18965474202643,1,3,1280,3,330,2,1,4,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","4","3","2","3"
"3215",25960493,193874212,"Borges",41.37644,2.14537,221,5.39816270151775,1,3,1280,3,650,2,3,4,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","4","3","2","3"
"3216",25960871,193874212,"Borges",41.37661,2.14427,53,3.97029191355212,1,3,1280,3,390,2,1,4,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0","4","3","2","3"
"3217",25961501,193874212,"Borges",41.37507,2.14375,221,5.39816270151775,1,3,1280,3,330,2,3,4,54,47,0,4.66,0.91,0.76,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","4","3","2","3"
"3218",25971153,3193594,"Jan",41.37758,2.16193,130,4.86753445045558,1,2,3408,21,360,2,3,2,9,9,0,4.66,0.96,0.6,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","2","2","4","4"
"3219",25976512,12284536,"Yanina",41.37216,2.16629,42,3.73766961828337,1,2,2851,30,1125,1,1,2,3,3,5,5,1,0.47,1,"Entire home / Apartment","Sants-Montjuïc",1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","2","4","4"
"3220",25990834,23259361,"Nimi",41.39642,2.20086,69,4.23410650459726,1,3,2592,31,1125,1,1,4,1,1,3,4.5,0.91,0.99,1,"Entire home / Apartment","Sant Martí",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","4","4"
"3221",25999765,4897883,"Simona",41.37718,2.13707,148,4.99721227376411,2,3,3234,3,330,3,4,6,7,7,64,4.95,1,0.96,2,"Entire serviced apartment","Sants-Montjuïc",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"2","2","2","2","4"
"3222",26008844,96299106,"Olvan 00, S.L.",41.39834,2.1751,55,4.00733318523247,1.5,2,1902,32,1125,2,2,4,7,6,0,4.66,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.693147180559945,0,1,1,1,0,"0","2","2","4","4"
"3223",26015555,192025397,"Jose",41.38636,2.18177,49,3.89182029811063,1.5,1,1289,32,364,1,1,2,1,1,5,4.8,0.99,1,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1","1","1","4","3"
"3224",26043915,191141168,"Isabel",41.41082,2.17384,106,4.66343909411207,2,3,1294,3,15,3,4,6,2,2,60,4.58,0.99,1,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1,0,0,"2","2","2","2","3"
"3225",26079747,194635069,"Valentina",41.38508,2.15713,58,4.06044301054642,2,2,1276,180,999,1,3,3,10,10,0,4.66,0.9,1,2,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","2","2","4","3"
"3226",26105054,7222634,"Stefano",41.41185,2.18457,67,4.20469261939097,2,4,3081,31,180,3,3,4,2,2,7,4,1,0.75,2,"Entire condominium (condo)","Sant Martí",1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","4","4"
"3227",26105391,196221110,"Manuela",41.39624,2.18289,100,4.60517018598809,1,2,1269,31,1125,2,2,4,1,1,0,4.66,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,1,1,0,"0","1","1","4","3"
"3228",26141985,25529942,"Beatriz",41.40175,2.16316,35,3.55534806148941,1,2,2530,30,1124,2,2,4,1,1,5,5,1,0.8,1,"Entire home / Apartment","Gràcia",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","1","1","4","4"
"3229",26147794,16891380,"Josep",41.39886,2.16258,92,4.52178857704904,1,2,2730,4,999,3,4,6,7,7,143,4.62,1,0.67,1,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"3","2","2","2","4"
"3230",26176157,170716140,"Robbie&K",41.4027,2.16191,140,4.9416424226093,1,2,1407,32,120,2,4,4,156,156,1,4,0.6,0.94,1,"Entire home / Apartment","Gràcia",0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","4","4","4","3"
"3231",26180735,10380563,"Tendency",41.398,2.20374,105,4.65396035015752,1,4,2927,3,1125,3,3,4,43,43,49,4.55,0.97,0.99,1,"Entire home / Apartment","Sant Martí",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","2","4"
"3232",26181888,161380107,"Francesc",41.40322,2.17283,133,4.89034912822175,1,2,1463,1,1125,2,5,6,15,15,3,4.33,1,0.99,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,"1","3","3","1","3"
"3233",26209820,193820220,"Uma Suites",41.38879,2.16993,107,4.67282883446191,1,1,1280,1,1125,1,2,4,3,3,23,4.74,1,0.99,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","1","3"
"3234",26212168,193820220,"Uma Suites",41.38945,2.16538,145,4.97673374242057,2,1,1280,1,1125,3,4,6,3,3,11,4.27,1,0.99,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.38629436111989,0,0,0,0,0,"1","2","2","1","3"
"3235",26212312,193820220,"Uma Suites",41.38895,2.1699,143,4.96284463025991,1,1,1280,1,1125,1,2,4,3,3,7,4.57,1,0.99,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","1","3"
"3236",26212962,127482361,"Apkeys",41.37518,2.13846,55,4.00733318523247,2,3,1687,32,1125,3,4,5,12,12,2,4,1,0.98,2,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"1","3","3","4","3"
"3237",26217662,170716140,"Robbie&K",41.3836,2.16585,300,5.7037824746562,2,1,1407,32,120,2,3,4,156,156,0,4.66,0.6,0.94,2,"Entire home / Apartment","Ciutat Vella",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","4","4","4","3"
"3238",26228944,5571621,"Montse",41.3722,2.13284,43,3.76120011569356,1,4,3182,31,400,3,3,4,1,1,5,4.4,0.71,0.47,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","1","1","4","4"
"3239",26229014,194635069,"Valentina",41.38508,2.15713,56,4.02535169073515,2,2,1276,180,999,1,3,3,10,10,0,4.66,0.9,1,2,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09861228866811,0,1,0,0,0,"0","2","2","4","3"
"3240",26241260,69815537,"Fortuny",41.38268,2.17096,115,4.74493212836325,2,1,2046,31,1125,3,5,5,3,3,0,4.66,1,0.86,2,"Entire home / Apartment","Ciutat Vella",1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.6094379124341,0,1,0,0,0,"0","2","2","4","4"
"3241",26247209,1391607,"Aline & Alba",41.37605,2.14943,44,3.78418963391826,1,3,3680,3,32,2,2,4,81,81,36,4.67,0.92,0.88,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","4","4","2","4"
"3242",26247982,21873399,"Sol",41.37449,2.16336,150,5.01063529409626,1.5,2,2627,3,1125,2,3,4,33,32,5,4.6,0.97,0.87,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","2","4"
"3243",26251981,8210620,"Beatriz",41.38145,2.19018,35,3.55534806148941,1,2,3034,31,1125,1,1,4,3,3,1,4,1,0.42,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1","2","2","4","4"
"3244",26268920,27156730,"Neus",41.44532,2.17444,44,3.78418963391826,1,7,2499,90,360,2,2,3,4,2,0,4.66,1,0.93,1,"Entire home / Apartment","Nou Barris",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,"0","2","2","4","4"
"3245",26284742,137629448,"Jose",41.38865,2.18002,61,4.11087386417331,1,1,1622,32,1125,1,1,4,2,2,0,4.66,0,0.96,1,"Entire home / Apartment","Ciutat Vella",0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"0","2","2","4","3"
"3246",26312169,299462,"Stay U-Nique",41.40771,2.17483,62,4.12713438504509,1,3,4029,32,1125,3,3,4,108,108,8,4.88,0.98,0.98,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","4","4","4","4"
"3247",26315479,21873399,"Sol",41.3742,2.16244,150,5.01063529409626,1,2,2627,3,1125,2,3,4,33,32,2,5,0.97,0.87,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","2","4"
"3248",26320532,21873399,"Sol",41.39968,2.16541,110,4.70048036579242,1,2,2627,3,1125,1,1,4,33,32,5,4.4,0.97,0.87,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","3","2","4"
"3249",26325850,197980176,"Gonzo",41.38011,2.18796,54,3.98898404656427,1,2,1261,32,1125,1,2,2,1,1,1,5,0.99,0.96,1,"Entire home / Apartment","Ciutat Vella",0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,1,0,"1","1","1","4","3"
"3250",26343961,5264883,"Unique",41.37937,2.1619,55,4.00733318523247,1,2,3204,32,365,1,2,4,44,41,7,4.57,0.88,0.97,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","4","4"
"3251",26345650,198134078,"Mig",41.41597,2.14212,200,5.29831736654804,1,4,1260,30,31,1,2,2,1,1,0,4.66,0.99,0.96,1,"Entire home / Apartment","Gràcia",0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,1,1,0,"0","1","1","4","3"
"3252",26387235,198421177,"Bego Y JuanCa",41.37902,2.19235,89,4.48863636973214,1,3,1259,3,1125,2,3,3,5,5,39,4.77,1,0.96,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","3"
"3253",26387761,198421177,"Bego Y JuanCa",41.38068,2.19053,89,4.48863636973214,1,2,1259,3,1125,2,3,3,5,5,49,4.45,1,0.96,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","3"
"3254",26387879,198421177,"Bego Y JuanCa",41.38084,2.19085,89,4.48863636973214,1,2,1259,3,1125,2,3,3,5,5,25,4.56,1,0.96,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","3"
"3255",26400467,75620994,"Sabrina",41.39326,2.14,89,4.48863636973214,2,3,2013,32,1125,2,2,4,10,10,1,5,0.95,0.49,2,"Entire home / Apartment","Sarrià-Sant Gervasi",0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","2","2","4","4"
"3256",26412463,10547296,"Flateli",41.40288,2.14922,60,4.0943445622221,1,3,2919,32,1125,2,2,3,44,44,2,5,1,1,1,"Entire home / Apartment","Sarrià-Sant Gervasi",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","4","4"
"3257",26424071,195633252,"Laura",41.37588,2.14446,49,3.89182029811063,1,3,1272,32,1125,1,2,2,1,1,0,4.66,0.99,0.96,1,"Entire home / Apartment","Sants-Montjuïc",0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,1,1,0,"0","1","1","4","3"
"3258",26426826,2202284,"Johanna",41.40914,2.18225,90,4.49980967033027,1,3,3515,3,1125,2,3,5,11,11,87,4.69,1,1,1,"Entire home / Apartment","Sant Martí",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"2","3","3","2","4"
"3259",26433396,198770612,"Josep",41.37616,2.18872,50,3.91202300542815,1,2,1257,30,65,2,2,3,1,1,4,4.75,0.99,1,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,"1","1","1","4","3"
"3260",26436015,28413635,"Jana",41.3766,2.15981,36,3.58351893845611,1,2,2476,31,1125,1,1,2,1,1,5,5,1,0.89,1,"Entire loft","Eixample",1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","4","4"
"3261",26436956,5264883,"Unique",41.39994,2.19712,63,4.14313472639153,1,3,3204,32,360,2,2,4,44,41,3,4.5,0.88,0.97,1,"Entire home / Apartment","Sant Martí",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","4","4"
"3262",26440758,10547296,"Flateli",41.40043,2.16803,75,4.31748811353631,1,2,2919,32,330,3,5,5,44,44,1,4,1,1,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,"1","3","3","4","4"
"3263",26485676,13441962,"David",41.37825,2.18907,22,3.09104245335832,1.5,2,2816,31,365,1,1,2,2,2,0,4.66,1,0.74,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","2","2","4","4"
"3264",26486954,70949324,"Merce",41.37727,2.15392,65,4.17438726989564,2,2,2039,32,600,2,2,4,1,1,1,5,0.99,0.96,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,1,1,0,"1","1","1","4","4"
"3265",26519990,121825,"C211",41.3941,2.14707,92,4.52178857704904,2,3,4229,30,330,2,2,4,18,18,0,4.66,0.69,0.83,2,"Entire home / Apartment","Sarrià-Sant Gervasi",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.693147180559945,0,1,0,0,0,"0","3","3","4","4"
